TCGA.B4.5377.01,14640.20586,29157.82024,14746.21491,20143.20106,3857.782042,738.213895,1884.769934,71.067523,28482.38266,769.602051,567.65184,8.587326,1473.762759,17296.65065,105.416826,11057.51435,4.737835,14.213505,280.716716,68.698606,10702.47285,196472.9781,20.135798,1498.932507,845.407409,34.053188,14451.28469,88.834404,11.548472,43.824973,32.2765,25.169748,18.35911,8.587326,1057.721634,117.261413,13.621275,56.854018,5.330064,183.591101,1254.934011,3400.284862,74081.97047,542.778207,1518.77219,82.91211,543.370437,31985.1232,280.420601,391.167491,2417.480242,115.484725,3.849491,464.011702,176.484349,217.05206,1031.367428,6.810638,466.084505,2536.518343,886.271235,503.691069,22.504716,7.106752,1561.116589,318.32328,91.499436,389.983033,3.553376,28.130895,580.977001,31298.43326,217.644289,38.198794,3248.970261,3658.792977,66.033573,600.816684,109.266317,3127.859357,334.313473,9.47567,256.139198,398.866473,495.695973,21.912486,90.018863,498.65712,276.274996,24.281404,59.519051,1103.323295,168.785367,137337.9883,8730.052975,10.364014,56528.29228,29.315353,34.645417,63.368541,17.766881,89.130518,2301.995517,2291.927618,46.786119,1025.445134,4615.835621,1643.140355,1122.570749,617.399106,1752.998901,4642.485942,4200.386726,310.032069,389.094689,1546.60697,19.247454,21.024142,122168.3294,442.691446,2019.205998,10860.00586,22651.58851,36.422106,361.556023,3.553376,45.601661,2.665032,144.800078,25.169748,36.422106,15.397963,314.769904,31.684271,29.907583,198.396835,16.582422,169.673711,10.067899,144.207849,296.410794,8.291211,6.218408,19.839684,19.247454,14.213505,754.796318,50.043381,28.130895,434.696349,36.71822,225.639386,1339.918924,49.451151,42.344399,16.582422,86.761601,1613.232773,47.970578,17.766881,1196.303304,79.950963,541.889863,30.203697,184.479445,85.281028,17.470766,212.314225,66.921918,817.276515,578.608083,77.582046,24.873633,260.877032,61.591853,39.383252,22.208601,5.922294,13.621275,76.101473,63.664656,136.508867,22.504716,144.207849,50.63561,73.43644,2.368917,37.014335,62.184083,43.232743,7.106752,11.844587,19.247454,519.385147,509.909478,318.32328,5350.200025,62.776312,2429.028714,73.140326,1312.676373,46256.37017
TCGA.B4.5378.01,10233.37809,20409.56073,10168.55658,9637.433278,1175.048739,360.807962,2035.681381,75.148466,22026.92095,699.373249,270.725129,15.25212,257.5384,6212.061345,67.522406,5306.784477,2.859772,7.943812,117.727301,14.934367,81438.05884,382335.8526,6.196174,1133.264286,142.194243,7.784936,7810.515288,19.859531,2.859772,17.476387,11.756842,7.308307,3.81303,4.607411,314.416097,121.540331,3.971906,25.261324,0.953257,155.539848,1967.364594,357.630437,90433.79095,68.316787,1706.17204,12.233471,48.139504,5035.10609,104.222819,67.681282,957.70603,152.838952,5.560669,99.615408,51.158152,69.746673,207.96901,1.112134,264.528955,593.87942,615.486589,110.101241,112.802137,20.33616,1278.159425,394.171974,16.999759,134.250431,2.383144,3.336401,445.330127,113.437642,107.400344,2.859772,21.448294,22.719304,31.298621,87.858566,14.775491,239.108755,191.287004,2.700896,183.81982,295.033195,347.938986,9.055946,58.943088,453.432815,356.67718,12.392347,650.280488,6.196174,105.652706,85657.17651,1792.918472,9.850327,16396.1878,49.728266,44.961979,31.934126,13.027852,25.579076,1594.164285,850.782315,13.98111,710.653463,2359.630053,1171.712338,726.223335,573.384383,666.962494,1413.045361,2174.062594,122.970217,157.764115,915.444948,8.420441,11.121337,149127.1259,238.314374,1371.260907,5827.898574,10039.07244,20.971665,371.293794,3.654154,9.532575,2.224267,35.429404,7.149431,13.186729,40.354567,354.770665,16.52313,13.822234,84.045536,4.448535,151.409066,4.766287,30.980869,119.792692,2.224267,2.065391,9.691451,10.803585,4.289659,500.301309,24.466942,293.444432,62.914995,11.121337,68.475663,338.565287,45.75636,39.083557,3.81303,24.466942,197.959807,27.326715,3.177525,312.668458,29.550982,29.23323,20.177284,82.139021,17.953016,4.130782,93.736987,16.52313,285.818372,269.771871,33.999517,11.280214,584.187968,20.812789,8.420441,8.738194,28.121096,1.906515,17.158635,12.7101,36.382661,8.738194,436.591933,18.906274,42.896587,0.317752,18.270769,21.924922,13.027852,2.065391,6.990555,14.457739,39.877939,39.242434,160.147259,3222.804716,49.251637,1396.998859,46.074112,293.444432,32703.08714
TCGA.B4.5832.01,7014.032988,14043.72829,7005.978083,12795.21789,979.566046,352.625877,2460.326233,57.726825,15580.42533,917.364274,1108.892034,14.319833,9018.362053,6480.619225,26.849686,14293.43037,8.502401,14.319833,279.236735,68.466699,19711.69702,88352.47194,19.68977,1312.949648,374.553121,9.844885,7828.025971,81.444048,12.082359,49.224424,42.512003,53.251877,16.109812,9.39739,1758.206942,102.476302,7.607411,59.516804,4.474948,161.545611,3516.413884,3506.121505,51656.55851,136.485904,1421.243382,36.694571,3903.944353,30653.39159,308.323895,258.651976,2362.772373,491.79675,99.791333,294.451557,182.577865,126.641019,578.16324,6.712422,281.921704,2679.151174,2029.388771,1083.384833,27.297181,8.054906,13796.26369,3131.120889,89.498954,358.890804,4.922442,4.474948,466.289548,1698.242643,387.977964,72.046658,240.30469,253.282038,66.229226,621.570232,63.544257,1204.20842,245.674627,10.29238,314.141327,520.88391,604.565431,15.214822,54.594362,340.096023,191.527761,19.242275,350.388403,119.481103,110.531208,353338.7361,4704.959987,20.584759,79332.31991,69.361689,49.224424,170.048012,221.50991,70.256679,2316.232917,690.484427,15.214822,879.327218,3886.492057,1244.482949,571.450818,608.592884,344.123476,6621.132582,3011.192292,229.117321,281.026714,796.540686,13.872338,3.579958,84249.39241,272.076819,1240.008001,8906.488361,14374.42693,19.242275,475.686938,3.579958,34.009602,6.712422,76.074111,50.566909,55.041856,56.831835,350.388403,32.667118,43.406992,326.67118,5.817432,392.005416,19.242275,79.654069,321.748738,15.662317,8.949895,23.717223,25.507202,69.809184,1090.992244,34.904592,42.064508,355.75834,53.251877,164.23058,2172.139602,152.148221,26.402191,8.949895,43.406992,350.388403,211.21753,12.082359,857.84747,128.878493,86.36649,26.849686,201.372645,94.421396,14.767327,444.809799,41.169519,1257.907792,426.910008,62.649267,10.739874,391.110427,41.617013,40.722024,19.242275,35.799581,19.242275,252.834544,56.831835,141.855841,17.004801,71.151668,78.759079,55.936846,11.634864,7.159916,24.164717,24.612212,8.502401,16.109812,12.529853,6355.32069,6405.887599,279.236735,3495.38163,64.886741,3200.482578,53.251877,248.359596,54883.89077
TCGA.B4.5834.01,13050.67799,25913.43762,13016.83487,17591.29626,2762.963992,374.946118,2719.917922,83.420316,23592.51224,849.343503,499.037549,20.780862,4070.37706,12442.98622,87.576488,11969.47945,4.749911,10.093561,256.198337,30.874423,29989.75207,278375.6729,5.937389,1461.191444,559.598917,22.562078,12976.46063,85.201533,4.749911,45.124157,27.905729,13.655995,5.64052,4.749911,499.631288,71.545538,5.64052,51.358415,5.046781,290.932063,2473.516276,1018.559091,121306.4987,155.559593,2668.856376,52.545893,165.059415,8071.880407,127.950734,322.103356,2049.289829,141.606729,11.874778,248.479732,127.950734,99.748136,309.0411,2.374956,295.681974,1852.168513,1003.121879,411.75793,127.060126,35.030595,281.432241,49.874068,37.99929,174.262368,2.671825,8.609214,210.480442,3923.129812,230.667564,12.765386,723.767725,811.641082,49.577199,298.3538,59.37389,309.634839,190.293319,5.64052,373.461771,591.067079,638.566192,15.140342,60.561368,89.357705,81.04536,15.437212,164.465677,307.853622,175.449846,125594.4811,2143.397445,30.280684,43065.66396,65.608149,25.530773,81.34223,51.952154,55.811457,3116.832379,1219.836579,19.593384,888.82714,4928.032907,1525.018376,678.346698,933.654427,822.031513,4113.42313,3184.518614,146.950379,166.246893,1371.536869,4.156172,8.906084,124258.5685,228.589478,1134.931916,6676.890851,10748.75226,12.468517,662.018879,5.046781,19.593384,6.531128,45.421026,15.734081,12.468517,6.531128,565.239437,19.296514,27.31199,77.779796,2.374956,202.761836,5.937389,47.499112,291.228933,8.906084,9.499822,11.281039,10.390431,14.546603,1033.402563,44.233548,8.312345,92.623269,48.092851,133.888123,426.601403,36.811812,8.015475,5.34365,32.952509,436.694964,82.232838,5.64052,293.010149,51.358415,132.700645,29.686945,153.184637,36.811812,3.859303,38.296159,51.061546,473.506776,469.053735,36.811812,11.281039,206.918008,99.748136,27.905729,9.796692,8.312345,3.562433,72.733016,19.890253,89.357705,11.577909,134.778731,27.01512,21.077731,1.484347,19.296514,112.216653,13.062256,3.562433,9.202953,24.343295,52.249024,56.702065,330.4157,5444.882624,38.296159,2264.223312,44.827287,794.125785,39244.36037
TCGA.B4.5835.01,7340.369949,14647.5513,7376.403285,6403.503199,1733.393136,445.675478,1690.72208,82.497376,33060.58626,1523.830837,417.228107,5.689474,2428.457233,7564.155933,43.619302,15058.14169,9.482457,104.307027,379.298279,54.99825,33697.80737,77093.3235,6.63772,837.300951,525.328117,15.171931,3186.105545,160.253523,0.948246,69.221936,48.360531,12.327194,24.654388,6.63772,1742.875593,43.619302,24.654388,66.377199,12.327194,50.257022,916.005344,6434.795307,26635.27341,516.793905,764.286033,174.477208,2270.100201,42550.62921,246.543881,1278.235201,2364.924771,636.272863,11.378948,586.964087,179.218437,220.941248,841.093934,19.91316,497.828991,1836.751917,549.034259,362.229857,20.861405,8.534211,4687.178485,1249.78783,142.236855,261.715813,5.689474,5.689474,680.840411,21588.70981,378.350034,82.497376,1883.215956,2103.208958,15.171931,102.410535,20.861405,3603.333653,343.264943,16.120177,343.264943,612.566721,733.94217,18.016668,113.789484,166.891243,110.944747,234.216687,434.29653,187.752648,265.508795,364428.8384,757.648313,20.861405,92439.73187,349.902663,258.871076,261.715813,324.300029,63.532462,2494.834432,871.437797,12.327194,865.748322,7171.582214,1123.671152,750.062347,584.11935,583.171104,5058.890799,5428.706621,326.19652,360.333365,798.422878,10.430703,35.085091,83561.3074,267.405287,1696.411554,7253.131344,14636.17235,24.654388,369.815822,6.63772,38.878074,4.741228,70.170182,12.327194,21.809651,18.016668,133.702643,85.342113,61.63597,321.455292,11.378948,267.405287,6.63772,165.942997,725.407959,196.286859,3.792983,29.395617,32.240354,27.499125,1154.015015,121.375449,352.7474,1610.121195,79.652639,446.623724,135.599135,104.307027,20.861405,1.896491,13.27544,1442.281707,315.765817,19.91316,542.396539,171.632471,370.764068,10.430703,704.546554,199.131597,22.757897,14.223685,141.288609,2596.296721,129.909661,38.878074,27.499125,388.780736,18.016668,143.1851,28.447371,12.327194,8.534211,133.702643,51.205268,91.031587,49.308776,42.671056,144.133346,94.82457,11.378948,18.016668,51.205268,25.602634,14.223685,18.016668,27.499125,146.029837,148.874575,960.572892,9726.156125,15.171931,4846.483763,130.857906,495.9325,25837.79878
TCGA.B4.5836.01,12098.71619,24186.63845,12104.88415,14276.26409,1495.730999,471.335164,2758.878397,84.295493,24874.62331,979.678104,432.0144,13.106921,2533.490753,11856.62365,75.043548,13061.6894,6.68196,5.653966,264.19441,54.483672,26270.6389,183619.227,12.592924,908.746531,239.779557,6.938958,16841.87965,180.412914,2.826983,95.860423,55.254667,12.849923,13.877916,7.195957,827.021023,52.170686,8.480949,42.404745,8.994946,265.222404,1622.431236,2008.95691,105185.098,170.646973,1856.04283,35.722785,258.026447,14745.28626,291.950243,259.311439,1950.361263,305.314163,4.625972,353.629872,218.962682,160.881032,550.490687,5.653966,297.090212,1612.922293,599.577392,306.599155,39.063765,9.251944,655.089058,180.669913,57.053657,282.955297,3.854977,13.620918,448.976298,5095.251337,198.916803,39.83476,891.784633,1017.456877,52.427684,366.736793,70.931573,2429.40638,265.222404,5.910964,249.802497,407.342549,474.933142,12.849923,43.432739,310.968129,177.328933,29.811821,548.691698,387.039671,153.428077,169414.1515,3168.533932,30.582816,46324.74222,39.577762,28.26983,105.112367,16.961898,61.679629,2178.832888,1196.584799,24.157855,892.29863,3856.77579,1343.073917,751.206479,646.608109,818.026077,3277.501276,2622.669217,190.949851,242.349542,1055.492648,13.106921,18.503889,178446.8761,261.624426,2338.171929,7217.287566,13715.75046,26.727839,616.025293,2.826983,30.582816,4.625972,57.567654,21.073873,25.956844,15.933904,524.276845,24.92885,34.437793,122.331264,3.34098,214.850707,8.223951,63.478618,244.919526,14.134915,2.826983,13.36392,15.419907,12.849923,978.907109,24.157855,8.223951,198.916803,107.168355,188.122868,1413.748492,49.600702,28.783827,11.56493,59.623641,435.869377,40.348757,11.307932,833.188986,58.852646,135.695183,22.872862,363.138815,134.924188,14.648912,212.023724,43.17574,1156.236042,627.847222,56.282661,12.078927,369.563776,43.689737,22.101867,14.648912,6.424961,10.279938,35.208788,36.236782,77.870531,15.419907,33.1528,91.748448,35.979783,4.625972,28.26983,28.783827,28.783827,5.139969,10.279938,13.620918,1779.200293,1780.999282,249.545498,3327.872973,53.969675,2960.622183,104.084374,363.138815,39247.00481
TCGA.B4.5838.01,6490.090429,12975.43433,6596.096294,15783.00758,2035.470828,404.246247,1338.521819,41.927693,10909.11105,583.823347,747.578676,37.97225,3757.670592,9825.319738,41.136604,12776.8711,9.493063,6.328708,346.496783,42.718781,16901.60678,132042.9624,22.150479,1080.626953,856.748895,37.97225,11834.68464,379.722502,4.746531,41.927693,24.523745,17.403948,26.105922,3.164354,918.453802,60.122729,11.866328,72.780146,23.732656,90.184094,1751.47004,2733.210926,81465.50735,128.947433,2889.055369,46.674224,264.223574,40085.2477,176.412746,385.260122,1839.280869,209.638465,5.53762,260.268132,166.128595,189.861251,671.634175,8.701974,437.471966,1616.193899,470.697685,274.507725,30.852453,4.746531,3772.701275,781.595483,40.345516,270.552283,4.746531,30.852453,532.402591,19955.20857,183.532543,74.362323,2482.435857,2787.796035,80.691032,393.962096,64.869261,445.382851,272.925548,6.328708,985.696328,1525.218716,1809.219504,16.612859,61.704907,212.01173,107.588042,59.331641,68.033615,316.435418,170.084037,241261.4382,3786.940869,43.50987,84723.20998,30.852453,17.403948,85.437563,52.211844,58.540552,2268.050861,1214.320918,11.866328,925.573599,4679.288748,1031.579464,613.093623,564.837222,626.542128,4669.795686,4969.618244,296.658205,372.602705,1047.401235,11.07524,0.791089,128824.0231,290.329496,1631.224581,9470.120981,18914.13604,8.701974,584.614435,5.53762,56.958375,4.746531,129.738522,14.239594,41.927693,35.598985,382.095768,40.345516,26.897011,124.99199,10.284151,332.257189,11.07524,315.64433,399.499716,3.955443,9.493063,16.612859,18.986125,41.927693,1267.32385,41.927693,26.105922,768.146978,212.802819,190.65234,235.744387,87.810829,5.53762,3.955443,15.821771,299.822559,63.287084,9.493063,1321.117871,83.064297,62.495995,67.242526,224.669147,54.58511,7.119797,33.225719,41.927693,814.030114,177.203834,70.406881,11.866328,59.331641,35.598985,37.97225,9.493063,13.448505,4.746531,62.495995,64.869261,64.078172,18.986125,21.359391,35.598985,57.749464,11.866328,23.732656,37.97225,31.643542,4.746531,21.359391,14.239594,71.989058,59.331641,345.705694,5764.662233,45.092047,3329.691689,59.331641,738.085613,43547.05118
TCGA.B4.5843.01,9618.886057,19197.80444,9589.011232,12317.30939,1571.657996,772.304584,2153.005932,83.165052,23200.2235,809.446258,505.046019,6.055708,6262.00544,13683.88076,89.624473,13407.74049,7.266849,18.167123,477.593478,66.20907,41771.46405,121279.676,10.49656,1155.832737,512.312869,10.092846,14817.50923,259.991716,7.266849,70.649923,47.23452,24.626545,18.570837,12.111415,1172.788718,149.777836,15.341126,71.053637,9.285418,177.230378,1592.651116,1427.935868,58762.56862,776.341723,2088.815431,37.141674,1584.576839,19654.80851,251.917439,142.914701,2035.928917,363.34246,3.633425,164.311535,202.66435,282.195977,865.158769,12.918843,514.735152,2193.377317,1013.725463,500.605167,48.849375,9.285418,3070.243787,733.951769,73.072206,264.836282,8.881705,24.626545,577.310797,7795.310621,332.660208,26.645114,1132.821047,1273.717179,73.879634,343.156768,61.364504,258.37686,514.735152,6.863135,335.889919,536.939413,589.825927,21.800548,93.661612,421.477254,213.16091,46.023378,30.682252,964.876088,282.599691,158504.9184,5437.62177,13.726271,44008.03875,28.259969,20.185692,63.383074,35.123104,86.798477,2074.685446,1777.955771,31.48968,945.09411,8524.417824,1549.453735,1391.601622,632.21588,1364.956508,4119.496068,5025.429935,279.36998,365.764743,1588.210264,11.303988,333.467635,244057.9378,465.078349,3802.176987,10351.62668,21937.40659,23.415403,710.536366,6.459422,44.408523,4.037138,88.817046,22.204261,28.663683,50.464231,454.985503,48.849375,22.204261,102.94703,4.440852,310.85966,6.863135,134.032996,306.418808,14.129985,4.844566,15.74484,16.552268,16.552268,765.037735,37.545388,5.24828,352.038472,148.970409,262.817713,1279.369173,57.73108,33.911963,11.707701,39.967671,2203.470163,92.046757,14.129985,1787.241189,75.898203,649.575576,44.408523,404.521272,105.773027,17.359695,127.169861,54.097655,1073.475112,400.08042,109.810166,14.937412,162.696679,50.464231,63.786787,19.781978,58.134794,10.092846,50.867944,47.23452,109.002738,22.607975,18.167123,69.035067,96.083895,4.440852,37.141674,63.383074,42.389954,4.440852,17.359695,21.800548,106.580455,104.9656,549.858256,7638.265936,62.171932,5746.866575,78.7242,461.848638,41923.26046
TCGA.B4.5844.01,9432.902103,18623.90021,9426.583715,13672.0892,1524.988097,554.664212,2350.891683,80.333791,20062.23612,846.664004,663.430749,12.636776,7224.174153,22399.5884,93.421881,16175.97614,8.123642,25.724866,330.361434,65.891761,45176.47484,245131.3435,13.08809,1376.505977,402.571584,13.08809,22884.29903,85.749553,6.769702,75.369344,54.157612,12.185463,17.149911,5.867075,950.466094,62.281254,8.574955,51.449732,4.061821,241.001374,1596.295619,1069.161527,85113.20069,145.774239,2416.332131,69.050956,56.414179,22315.19279,211.666001,224.302777,2463.720041,192.710837,11.282836,98.386329,220.240956,94.775821,607.01657,2.707881,445.897674,2295.831443,747.375048,438.225345,66.343075,13.539403,709.46472,219.789643,38.361642,219.338329,3.610507,4.964448,384.519047,6211.878118,225.205404,24.822239,988.376422,1066.90496,32.945881,470.268599,100.642896,2635.219147,275.752509,3.159194,263.567046,412.049166,489.223763,21.663045,79.431165,204.896299,114.182299,7.672328,565.947047,1059.683945,211.214688,84825.26272,4538.407902,15.79597,44867.77645,37.007702,25.273552,87.554806,35.653761,67.697015,2271.911831,1339.949588,34.299821,1246.076394,3653.382256,1792.616964,964.908124,720.296242,1098.496901,3019.28688,2610.848221,203.091046,281.16827,1294.818245,15.79597,37.459015,153918.1904,539.770868,2637.475714,7276.977825,17174.28145,16.247284,680.129346,6.769702,36.105075,6.769702,68.599642,23.468299,27.078806,5.867075,983.863288,29.786687,27.53012,147.12818,10.831522,192.259523,7.672328,64.989135,305.539195,12.185463,4.061821,16.698597,19.857791,11.282836,1237.501439,41.972149,4.513134,240.098747,49.193164,200.383165,1556.128724,63.635194,18.052537,8.123642,68.599642,243.257941,75.820657,9.477582,1275.411767,78.077224,65.891761,7.221015,238.744807,110.120478,10.380209,221.143583,46.03397,974.385706,801.081347,50.547105,16.698597,350.670539,61.829941,30.689314,19.406478,9.928896,14.893343,45.131343,49.193164,77.174597,15.344657,287.035345,61.378627,37.910329,2.256567,20.309105,18.503851,26.627493,3.159194,15.344657,12.185463,61.378627,67.697015,190.905583,3783.360525,24.822239,3556.801181,106.961284,564.141794,62736.17796
TCGA.B8.4146.01,12984.25686,26070.32291,13232.32714,13846.76713,450.971704,892.622849,2288.55593,108.978854,33480.88497,1318.500738,697.608058,4.301797,1824.678835,13395.79542,86.035937,17286.05372,9.32056,23.659883,511.913826,62.376054,16379.09155,155503.5038,14.339323,1172.956611,112.563685,2.150898,13680.43098,136.940533,16.490221,46.602799,34.414375,29.395612,26.527747,16.490221,1545.062039,81.73414,15.773255,56.640325,4.301797,222.976471,1002.318669,2910.882542,33745.44547,1220.993342,841.718252,82.451106,1040.317874,8361.259165,388.59565,538.441574,1988.147116,265.277473,3.584831,681.117836,186.411197,281.767694,868.246,20.075052,581.459542,1600.268432,886.887119,407.236769,65.960885,15.056289,3318.119312,791.530622,103.243125,426.594855,7.169661,25.810781,502.593267,11094.3341,163.468281,29.395612,1695.624929,1828.980632,60.942122,425.877889,84.602005,1839.018158,403.651939,11.471458,82.451106,147.695026,176.373671,21.508984,106.827955,331.238358,179.958502,14.339323,161.317382,890.47195,293.956119,199409.0765,5301.247664,10.037526,56188.63666,36.565273,22.22595,106.110989,74.564479,37.282239,1687.738302,1513.515529,33.697409,730.5885,8564.160583,1483.402951,1000.16777,461.00923,1087.63764,4341.229998,4169.158124,286.786457,334.823189,1533.590581,20.075052,27.96168,186341.6516,328.370494,2803.337621,10181.6362,17858.1927,36.565273,777.908266,8.603594,39.433138,7.886628,92.488633,21.508984,25.810781,27.96168,258.824778,41.584036,35.848307,403.651939,13.622357,169.920976,10.037526,151.996822,432.330584,14.339323,5.018763,19.358086,14.339323,35.131341,744.210857,69.545716,10.754492,585.761339,90.337734,319.7669,116.865481,89.620768,25.093815,1.433932,8.603594,3756.185625,157.732552,20.075052,928.471156,102.526159,1026.695517,25.093815,286.786457,144.110195,15.773255,25.093815,81.73414,1130.655608,136.223567,78.14931,22.942917,43.017969,77.432343,50.904596,24.376849,10.037526,7.169661,86.035937,60.225156,89.620768,32.980443,706.211651,46.602799,50.904596,5.735729,20.792018,54.489427,27.96168,5.735729,10.754492,6.452695,48.753698,41.584036,645.269529,10061.90286,38.716172,7679.424362,126.903007,78.14931,49354.51538
TCGA.B8.4153.01,11104.77616,22181.75204,11118.43665,14309.47805,2910.402316,538.510705,1904.319565,80.524965,19156.31406,837.363776,618.556355,6.470756,4386.453688,15016.46807,86.276748,13777.4381,7.908702,14.379458,371.948649,63.988588,33472.98184,186423.4429,7.189729,1091.640526,630.539237,23.007133,13008.37675,19.172611,7.908702,21.569187,17.974323,22.527818,17.015692,4.07418,1394.567776,168.23966,6.950071,47.691869,0.958631,95.144081,1147.00144,1048.022836,49123.82367,296.216836,1250.533538,87.954352,91.788874,13273.91741,238.699004,142.83595,1606.425125,260.747507,6.470756,219.766051,172.553497,125.580601,549.774614,5.03281,541.865912,1943.863075,926.756073,382.01427,93.706135,15.338089,1972.621991,619.994301,48.6505,275.366622,5.991441,14.379458,338.636238,12868.89601,216.410844,9.346648,2001.860223,2337.141253,73.335236,573.021405,157.694724,1077.500726,394.476467,8.14836,117.192583,197.477891,239.417977,25.643367,119.109844,252.599147,141.398004,29.717547,986.430824,633.175471,312.992871,121837.6276,4414.972946,7.669044,53282.12329,37.146933,17.734665,62.310985,42.659059,123.902997,3433.81459,2149.249668,44.57632,1609.780332,4735.395204,1456.399446,1050.65907,909.980039,1632.068492,3566.345262,2671.942969,218.328105,311.794583,1494.984325,27.32097,67.583453,240877.2524,498.248223,3160.365229,9098.841759,15184.46808,23.726106,488.182602,2.636234,39.064194,2.396576,71.178318,19.172611,32.833096,2.875892,497.049934,32.114123,27.800286,169.677605,9.586305,202.031386,6.950071,83.161199,269.135524,9.825963,5.751783,30.676177,25.403709,30.43652,621.432247,31.39515,23.007133,250.681886,11.503566,181.900145,717.534958,33.791726,30.676177,21.808845,88.19401,752.524973,141.158347,12.701855,680.148367,69.261056,201.552071,43.138374,200.833098,105.928675,10.065621,70.699002,44.815978,582.60771,905.426544,57.278175,20.131241,1052.336674,45.774608,34.271042,21.089872,8.627675,10.544936,61.112697,77.409416,36.907276,11.263909,34.750357,46.733239,40.981456,3.594865,18.453638,47.931527,27.32097,3.355207,19.891584,5.03281,260.507849,251.640516,347.50357,5762.567826,23.726106,5039.520742,141.637662,869.717556,48432.89071
TCGA.B8.4619.11,6429.227165,12832.49638,6482.070128,5292.639926,1832.584686,370.596043,1631.874134,41.022827,15349.25838,1108.543386,223.191988,25.030877,3346.489222,9873.290455,57.246543,8426.598459,4.40358,28.275621,100.355276,69.06668,44390.17482,302691.9086,4.171813,869.359448,635.50616,15.296647,6860.082727,526.343724,1.854139,36.851014,19.931995,13.442508,8.80716,2.781209,689.50796,106.149461,4.40358,32.447433,46.817011,151.807635,966.701749,1551.450852,49234.1131,51.684126,1900.724296,74.629097,472.341924,20063.17515,167.104282,304.310572,1027.65657,172.203165,6.489487,118.201365,70.457284,65.821936,298.979922,2.085906,236.634497,679.541963,287.391553,119.591969,18.541391,3.708278,2222.649189,816.516485,32.215666,150.417031,5.098882,22.017901,362.94772,16588.51857,44.731105,28.970923,2336.678741,2811.338338,47.744081,202.564691,54.928869,587.993847,119.823736,7.416556,622.29542,1094.405576,1325.477655,12.283671,63.040728,460.985322,334.672099,767.3818,455.654672,1000.076251,120.055504,50328.75044,83.436257,59.33245,69446.31468,39.400455,20.859064,51.684126,4.635348,17.846088,968.555888,1434.176557,35.692177,702.023399,2171.892133,1370.904062,702.950468,337.453308,1146.321469,2057.630814,3884.189548,230.840312,283.21974,1681.704121,11.356602,80.191514,243662.6107,1271.93939,3880.249502,8372.133124,16056.61243,23.408506,320.534289,1.854139,36.155712,0.695302,37.778083,5.562417,10.6613,41.022827,225.74143,26.189714,17.846088,73.006725,12.283671,76.019701,3.244743,125.617921,219.251943,129.326199,9.502463,12.515439,13.210741,22.713203,600.277518,52.379428,69.530214,697.851586,337.685075,117.274295,431.319097,90.389279,65.821936,8.575393,24.103808,161.541865,14.369578,8.111858,402.116407,40.095757,38.705153,20.39553,575.478408,140.451033,23.87204,59.33245,39.86399,1701.404348,374.304321,20.163762,5.562417,215.543665,8.111858,22.481436,12.978973,23.176738,6.489487,44.26757,25.494412,19.46846,12.051904,49.59822,130.021501,30.825062,3.012976,10.6613,68.13961,25.262645,4.171813,9.965997,22.481436,715.465907,691.362099,173.362001,3647.091516,18.541391,1243.663769,90.852814,738.642645,30739.30782
TCGA.B8.4620.11,9107.857226,18064.96462,9024.911904,11445.13792,2905.390327,352.517621,1236.609432,69.121102,19949.33752,1284.665056,454.224386,45.422439,4166.027571,12059.98658,73.070879,10949.44088,2.962333,12.507628,224.479008,36.864588,46410.21202,235228.985,6.253814,805.096266,1065.123269,22.382071,3896.126124,479.239642,3.620629,36.206292,21.723775,24.027812,7.899555,4.937222,435.792092,189.589309,12.836776,88.211692,31.598218,156.34535,1426.527889,2407.389243,108872.9771,53.980289,3906.000567,119.80991,662.575136,15519.66232,157.991091,627.356289,1158.930479,189.589309,8.557851,199.463752,91.832321,62.53814,392.344542,5.26637,270.559743,1388.017561,469.365198,189.260161,53.651141,6.91211,3920.153936,1549.62928,34.231403,249.165116,4.278925,10.861887,386.749024,4565.942519,173.7902,26.990145,954.200358,1150.372629,119.80991,209.996491,39.826921,764.940197,279.77589,4.608073,1257.016615,2097.990024,2417.592835,15.799109,92.819766,493.39301,342.972326,819.907931,613.532069,524.332932,137.913056,123310.0713,56.942622,52.992845,68294.9404,91.832321,27.977589,519.39571,9.874443,31.26907,1655.944119,1178.679366,26.660997,1442.656146,3511.351989,2602.903218,1022.663164,752.761717,1228.38073,2687.494281,9950.147228,327.173217,370.620767,3226.30973,12.507628,28.635885,163560.6057,1277.423797,2598.295144,7549.999243,11480.68592,23.040367,349.555288,3.620629,37.522884,13.82422,43.776698,17.115701,14.153369,68.133658,145.483463,41.801809,23.698664,136.596464,9.874443,130.34265,6.582962,78.995545,335.731068,41.143513,10.532739,21.065479,22.052923,15.799109,629.989474,81.957878,611.886328,276.15526,249.823412,127.051169,314.665589,324.210884,68.462806,6.253814,15.140813,277.801001,33.243959,7.241258,269.572298,69.121102,43.118402,49.372216,493.063862,85.249359,16.786553,19.09059,53.980289,1285.981648,361.40462,53.321993,4.608073,243.898746,7.899555,15.140813,11.849332,21.065479,8.557851,69.779398,25.344404,29.952478,20.078034,32.914811,121.784799,24.027812,5.595518,8.557851,52.005401,16.786553,2.962333,13.165924,24.686108,497.342787,527.295265,182.018902,3704.891075,88.869988,1438.048073,75.045768,924.906176,21780.71758
